,행정동코드,시도명,시군구명,읍면동명,법정동코드,동리명
0,1100000000,서울특별시,-,-,1100000000,서울특별시
1,1111000000,서울특별시,종로구,-,1111000000,종로구
2,1111000000,서울특별시,종로구,-,1111090100,창신1동
3,1111000000,서울특별시,종로구,-,1111090200,창신2동
4,1111000000,서울특별시,종로구,-,1111090300,창신3동
5,1111000000,서울특별시,종로구,-,1111090400,숭인1동
6,1111000000,서울특별시,종로구,-,1111090500,숭인2동
7,1111051000,서울특별시,종로구,청운동,1111010100,청운동
8,1111051000,서울특별시,종로구,청운동,1111010200,신교동
9,1111051000,서울특별시,종로구,청운동,1111010300,궁정동
10,1111051000,서울특별시,종로구,청운동,1111011900,세종로
11,1111051500,서울특별시,종로구,청운효자동,1111010100,청운동
12,1111051500,서울특별시,종로구,청운효자동,1111010200,신교동
13,1111051500,서울특별시,종로구,청운효자동,1111010300,궁정동
14,1111051500,서울특별시,종로구,청운효자동,1111010400,효자동
15,1111051500,서울특별시,종로구,청운효자동,1111010500,창성동
16,1111051500,서울특별시,종로구,청운효자동,1111010800,통인동
17,1111051500,서울특별시,종로구,청운효자동,1111010900,누상동
18,1111051500,서울특별시,종로구,청운효자동,1111011000,누하동
19,1111051500,서울특별시,종로구,청운효자동,1111011100,옥인동
20,1111051500,서울특별시,종로구,청운효자동,1111011900,세종로
21,1111052000,서울특별시,종로구,효자동,1111010400,효자동
22,1111052000,서울특별시,종로구,효자동,1111010500,창성동
23,1111052000,서울특별시,종로구,효자동,1111010800,통인동
24,1111052000,서울특별시,종로구,효자동,1111010900,누상동
25,1111052000,서울특별시,종로구,효자동,1111011000,누하동
26,1111052000,서울특별시,종로구,효자동,1111011100,옥인동
27,1111053000,서울특별시,종로구,사직동,1111010600,통의동
28,1111053000,서울특별시,종로구,사직동,1111010700,적선동
29,1111053000,서울특별시,종로구,사직동,1111011200,체부동
30,1111053000,서울특별시,종로구,사직동,1111011300,필운동
31,1111053000,서울특별시,종로구,사직동,1111011400,내자동
32,1111053000,서울특별시,종로구,사직동,1111011500,사직동
33,1111053000,서울특별시,종로구,사직동,1111011600,도렴동
34,1111053000,서울특별시,종로구,사직동,1111011700,당주동
35,1111053000,서울특별시,종로구,사직동,1111011800,내수동
36,1111053000,서울특별시,종로구,사직동,1111011900,세종로
37,1111053000,서울특별시,종로구,사직동,1111012000,신문로1가
38,1111053000,서울특별시,종로구,사직동,1111012100,신문로2가
39,1111054000,서울특별시,종로구,삼청동,1111013900,팔판동
40,1111054000,서울특별시,종로구,삼청동,1111014000,삼청동
41,1111054000,서울특별시,종로구,삼청동,1111014100,안국동
42,1111054000,서울특별시,종로구,삼청동,1111014200,소격동
43,1111054000,서울특별시,종로구,삼청동,1111014300,화동
44,1111054000,서울특별시,종로구,삼청동,1111014400,사간동
45,1111054000,서울특별시,종로구,삼청동,1111014500,송현동
46,1111055000,서울특별시,종로구,부암동,1111018400,부암동
47,1111055000,서울특별시,종로구,부암동,1111018500,홍지동
48,1111055000,서울특별시,종로구,부암동,1111018600,신영동
49,1111056000,서울특별시,종로구,평창동,1111018200,구기동
50,1111056000,서울특별시,종로구,평창동,1111018300,평창동
51,1111057000,서울특별시,종로구,무악동,1111018700,무악동
52,1111058000,서울특별시,종로구,교남동,1111017600,교남동
53,1111058000,서울특별시,종로구,교남동,1111017700,평동
54,1111058000,서울특별시,종로구,교남동,1111017800,송월동
55,1111058000,서울특별시,종로구,교남동,1111017900,홍파동
56,1111058000,서울특별시,종로구,교남동,1111018000,교북동
57,1111058000,서울특별시,종로구,교남동,1111018100,행촌동
58,1111059000,서울특별시,종로구,세종로동,1111011600,도렴동
59,1111059000,서울특별시,종로구,세종로동,1111011700,당주동
60,1111059000,서울특별시,종로구,세종로동,1111011800,내수동
61,1111059000,서울특별시,종로구,세종로동,1111011900,세종로
62,1111059000,서울특별시,종로구,세종로동,1111012000,신문로1가
63,1111059000,서울특별시,종로구,세종로동,1111012100,신문로2가
64,1111060000,서울특별시,종로구,가회동,1111014600,가회동
65,1111060000,서울특별시,종로구,가회동,1111014700,재동
66,1111060000,서울특별시,종로구,가회동,1111014800,계동
67,1111060000,서울특별시,종로구,가회동,1111014900,원서동
68,1111061000,서울특별시,종로구,종로1.2가동,1111012200,청진동
69,1111061000,서울특별시,종로구,종로1.2가동,1111012300,서린동
70,1111061000,서울특별시,종로구,종로1.2가동,1111012400,수송동
71,1111061000,서울특별시,종로구,종로1.2가동,1111012500,중학동
72,1111061000,서울특별시,종로구,종로1.2가동,1111012600,종로1가
73,1111061000,서울특별시,종로구,종로1.2가동,1111012700,공평동
74,1111061000,서울특별시,종로구,종로1.2가동,1111012800,관훈동
75,1111061000,서울특별시,종로구,종로1.2가동,1111012900,견지동
76,1111061000,서울특별시,종로구,종로1.2가동,1111013000,와룡동
77,1111061000,서울특별시,종로구,종로1.2가동,1111013100,권농동
78,1111061000,서울특별시,종로구,종로1.2가동,1111013200,운니동
79,1111061000,서울특별시,종로구,종로1.2가동,1111013300,익선동
80,1111061000,서울특별시,종로구,종로1.2가동,1111013400,경운동
81,1111061000,서울특별시,종로구,종로1.2가동,1111013500,관철동
82,1111061000,서울특별시,종로구,종로1.2가동,1111013600,인사동
83,1111061000,서울특별시,종로구,종로1.2가동,1111013700,낙원동
84,1111061000,서울특별시,종로구,종로1.2가동,1111013800,종로2가
85,1111061500,서울특별시,종로구,종로1.2.3.4가동,1111011900,세종로
86,1111061500,서울특별시,종로구,종로1.2.3.4가동,1111012200,청진동
87,1111061500,서울특별시,종로구,종로1.2.3.4가동,1111012300,서린동
88,1111061500,서울특별시,종로구,종로1.2.3.4가동,1111012400,수송동
89,1111061500,서울특별시,종로구,종로1.2.3.4가동,1111012500,중학동
90,1111061500,서울특별시,종로구,종로1.2.3.4가동,1111012600,종로1가
91,1111061500,서울특별시,종로구,종로1.2.3.4가동,1111012700,공평동
92,1111061500,서울특별시,종로구,종로1.2.3.4가동,1111012800,관훈동
93,1111061500,서울특별시,종로구,종로1.2.3.4가동,1111012900,견지동
94,1111061500,서울특별시,종로구,종로1.2.3.4가동,1111013000,와룡동
95,1111061500,서울특별시,종로구,종로1.2.3.4가동,1111013100,권농동
96,1111061500,서울특별시,종로구,종로1.2.3.4가동,1111013200,운니동
97,1111061500,서울특별시,종로구,종로1.2.3.4가동,1111013300,익선동
98,1111061500,서울특별시,종로구,종로1.2.3.4가동,1111013400,경운동
99,1111061500,서울특별시,종로구,종로1.2.3.4가동,1111013500,관철동
100,1111061500,서울특별시,종로구,종로1.2.3.4가동,1111013600,인사동
101,1111061500,서울특별시,종로구,종로1.2.3.4가동,1111013700,낙원동
102,1111061500,서울특별시,종로구,종로1.2.3.4가동,1111013800,종로2가
103,1111061500,서울특별시,종로구,종로1.2.3.4가동,1111015000,훈정동
104,1111061500,서울특별시,종로구,종로1.2.3.4가동,1111015100,묘동
105,1111061500,서울특별시,종로구,종로1.2.3.4가동,1111015200,봉익동
106,1111061500,서울특별시,종로구,종로1.2.3.4가동,1111015300,돈의동
107,1111061500,서울특별시,종로구,종로1.2.3.4가동,1111015400,장사동
108,1111061500,서울특별시,종로구,종로1.2.3.4가동,1111015500,관수동
109,1111061500,서울특별시,종로구,종로1.2.3.4가동,1111015600,종로3가
110,1111061500,서울특별시,종로구,종로1.2.3.4가동,1111015700,인의동
111,1111061500,서울특별시,종로구,종로1.2.3.4가동,1111015800,예지동
112,1111061500,서울특별시,종로구,종로1.2.3.4가동,1111015900,원남동
113,1111061500,서울특별시,종로구,종로1.2.3.4가동,1111016100,종로4가
114,1111062000,서울특별시,종로구,종로3.4가동,1111015000,훈정동
115,1111062000,서울특별시,종로구,종로3.4가동,1111015100,묘동
116,1111062000,서울특별시,종로구,종로3.4가동,1111015200,봉익동
117,1111062000,서울특별시,종로구,종로3.4가동,1111015300,돈의동
118,1111062000,서울특별시,종로구,종로3.4가동,1111015400,장사동
119,1111062000,서울특별시,종로구,종로3.4가동,1111015500,관수동
120,1111062000,서울특별시,종로구,종로3.4가동,1111015600,종로3가
121,1111062000,서울특별시,종로구,종로3.4가동,1111015700,인의동
122,1111062000,서울특별시,종로구,종로3.4가동,1111015800,예지동
123,1111062000,서울특별시,종로구,종로3.4가동,1111015900,원남동
124,1111062000,서울특별시,종로구,종로3.4가동,1111016100,종로4가
125,1111063000,서울특별시,종로구,종로5.6가동,1111016000,연지동
126,1111063000,서울특별시,종로구,종로5.6가동,1111016200,효제동
127,1111063000,서울특별시,종로구,종로5.6가동,1111016300,종로5가
128,1111063000,서울특별시,종로구,종로5.6가동,1111016400,종로6가
129,1111063000,서울특별시,종로구,종로5.6가동,1111016700,충신동
130,1111064000,서울특별시,종로구,이화동,1111016500,이화동
131,1111064000,서울특별시,종로구,이화동,1111016600,연건동
132,1111064000,서울특별시,종로구,이화동,1111016800,동숭동
133,1111065000,서울특별시,종로구,혜화동,1111013000,와룡동
134,1111065000,서울특별시,종로구,혜화동,1111016900,혜화동
135,1111065000,서울특별시,종로구,혜화동,1111017000,명륜1가
136,1111065000,서울특별시,종로구,혜화동,1111017100,명륜2가
137,1111065000,서울특별시,종로구,혜화동,1111017200,명륜4가
138,1111065000,서울특별시,종로구,혜화동,1111017300,명륜3가
139,1111066000,서울특별시,종로구,명륜3가동,1111017300,명륜3가
140,1111067000,서울특별시,종로구,창신제1동,1111017400,창신동
141,1111068000,서울특별시,종로구,창신제2동,1111017400,창신동
142,1111069000,서울특별시,종로구,창신제3동,1111017400,창신동
143,1111070000,서울특별시,종로구,숭인제1동,1111017500,숭인동
144,1111071000,서울특별시,종로구,숭인제2동,1111017500,숭인동
145,1114000000,서울특별시,중구,-,1114000000,중구
146,1114000000,서울특별시,중구,-,1114000100,동자동
147,1114000000,서울특별시,중구,-,1114000200,도동1가
148,1114000000,서울특별시,중구,-,1114000300,도동2가
149,1114000000,서울특별시,중구,-,1114000400,양동
150,1114000000,서울특별시,중구,-,1114090100,신당1동
151,1114000000,서울특별시,중구,-,1114090200,신당2동
152,1114000000,서울특별시,중구,-,1114090300,신당3동
153,1114000000,서울특별시,중구,-,1114090400,신당4동
154,1114000000,서울특별시,중구,-,1114090500,신당5동
155,1114000000,서울특별시,중구,-,1114090600,신당6동
156,1114051000,서울특별시,중구,태평로1가동,1114010100,무교동
157,1114051000,서울특별시,중구,태평로1가동,1114010200,다동
158,1114051000,서울특별시,중구,태평로1가동,1114010300,태평로1가
159,1114051000,서울특별시,중구,태평로1가동,1114010400,을지로1가
160,1114051000,서울특별시,중구,태평로1가동,1114010500,을지로2가
161,1114051000,서울특별시,중구,태평로1가동,1114010600,남대문로1가
162,1114051000,서울특별시,중구,태평로1가동,1114010700,삼각동
163,1114051000,서울특별시,중구,태평로1가동,1114010800,수하동
164,1114051000,서울특별시,중구,태평로1가동,1114010900,장교동
165,1114051000,서울특별시,중구,태평로1가동,1114011000,수표동
166,1114051000,서울특별시,중구,태평로1가동,1114011500,남대문로2가
167,1114052000,서울특별시,중구,소공동,1114011100,소공동
168,1114052000,서울특별시,중구,소공동,1114011300,북창동
169,1114052000,서울특별시,중구,소공동,1114011400,태평로2가
170,1114052000,서울특별시,중구,소공동,1114011500,남대문로2가
171,1114052000,서울특별시,중구,소공동,1114011600,남대문로3가
172,1114052000,서울특별시,중구,소공동,1114011700,남대문로4가
173,1114052000,서울특별시,중구,소공동,1114011900,봉래동1가
174,1114052000,서울특별시,중구,소공동,1114016600,서소문동
175,1114052000,서울특별시,중구,소공동,1114016700,정동
176,1114052000,서울특별시,중구,소공동,1114016800,순화동
177,1114052000,서울특별시,중구,소공동,1114016900,의주로1가
178,1114052000,서울특별시,중구,소공동,1114017000,충정로1가
179,1114053000,서울특별시,중구,남대문로5가동,1114011800,남대문로5가
180,1114053000,서울특별시,중구,남대문로5가동,1114011900,봉래동1가
181,1114053000,서울특별시,중구,남대문로5가동,1114012000,봉래동2가
182,1114053000,서울특별시,중구,남대문로5가동,1114016800,순화동
183,1114054000,서울특별시,중구,회현동,1114011200,남창동
184,1114054000,서울특별시,중구,회현동,1114011600,남대문로3가
185,1114054000,서울특별시,중구,회현동,1114011700,남대문로4가
186,1114054000,서울특별시,중구,회현동,1114011800,남대문로5가
187,1114054000,서울특별시,중구,회현동,1114011900,봉래동1가
188,1114054000,서울특별시,중구,회현동,1114012000,봉래동2가
189,1114054000,서울특별시,중구,회현동,1114012100,회현동1가
190,1114054000,서울특별시,중구,회현동,1114012200,회현동2가
191,1114054000,서울특별시,중구,회현동,1114012300,회현동3가
192,1114054000,서울특별시,중구,회현동,1114012400,충무로1가
193,1114054000,서울특별시,중구,회현동,1114016800,순화동
194,1114055000,서울특별시,중구,명동,1114010100,무교동
195,1114055000,서울특별시,중구,명동,1114010200,다동
196,1114055000,서울특별시,중구,명동,1114010300,태평로1가
197,1114055000,서울특별시,중구,명동,1114010400,을지로1가
198,1114055000,서울특별시,중구,명동,1114010500,을지로2가
199,1114055000,서울특별시,중구,명동,1114010600,남대문로1가
200,1114055000,서울특별시,중구,명동,1114010700,삼각동
201,1114055000,서울특별시,중구,명동,1114010800,수하동
202,1114055000,서울특별시,중구,명동,1114010900,장교동
203,1114055000,서울특별시,중구,명동,1114011000,수표동
204,1114055000,서울특별시,중구,명동,1114011500,남대문로2가
205,1114055000,서울특별시,중구,명동,1114012100,회현동1가
206,1114055000,서울특별시,중구,명동,1114012200,회현동2가
207,1114055000,서울특별시,중구,명동,1114012300,회현동3가
208,1114055000,서울특별시,중구,명동,1114012400,충무로1가
209,1114055000,서울특별시,중구,명동,1114012500,충무로2가
210,1114055000,서울특별시,중구,명동,1114012600,명동1가
211,1114055000,서울특별시,중구,명동,1114012700,명동2가
212,1114055000,서울특별시,중구,명동,1114012800,남산동1가
213,1114055000,서울특별시,중구,명동,1114012900,남산동2가
214,1114055000,서울특별시,중구,명동,1114013000,남산동3가
215,1114055000,서울특별시,중구,명동,1114013100,저동1가
216,1114055000,서울특별시,중구,명동,1114014200,예장동
217,1114056000,서울특별시,중구,충무로4.5가동,1114013200,충무로4가
218,1114056000,서울특별시,중구,충무로4.5가동,1114013300,충무로5가
219,1114056000,서울특별시,중구,충무로4.5가동,1114013400,인현동2가
220,1114056000,서울특별시,중구,충무로4.5가동,1114013500,예관동
221,1114056000,서울특별시,중구,충무로4.5가동,1114015400,오장동
222,1114057000,서울특별시,중구,필동,1114013200,충무로4가
223,1114057000,서울특별시,중구,필동,1114013300,충무로5가
224,1114057000,서울특별시,중구,필동,1114013600,묵정동
225,1114057000,서울특별시,중구,필동,1114013700,필동1가
226,1114057000,서울특별시,중구,필동,1114013800,필동2가
227,1114057000,서울특별시,중구,필동,1114013900,필동3가
228,1114057000,서울특별시,중구,필동,1114014000,남학동
229,1114057000,서울특별시,중구,필동,1114014100,주자동
230,1114057000,서울특별시,중구,필동,1114014200,예장동
231,1114057000,서울특별시,중구,필동,1114014400,장충동2가
232,1114057000,서울특별시,중구,필동,1114015800,충무로3가
233,1114058000,서울특별시,중구,장충동,1114013600,묵정동
234,1114058000,서울특별시,중구,장충동,1114014300,장충동1가
235,1114058000,서울특별시,중구,장충동,1114014400,장충동2가
236,1114059000,서울특별시,중구,광희동,1114013200,충무로4가
237,1114059000,서울특별시,중구,광희동,1114013300,충무로5가
238,1114059000,서울특별시,중구,광희동,1114013400,인현동2가
239,1114059000,서울특별시,중구,광희동,1114013500,예관동
240,1114059000,서울특별시,중구,광희동,1114014500,광희동1가
241,1114059000,서울특별시,중구,광희동,1114014600,광희동2가
242,1114059000,서울특별시,중구,광희동,1114014700,쌍림동
243,1114059000,서울특별시,중구,광희동,1114014800,을지로6가
244,1114059000,서울특별시,중구,광희동,1114014900,을지로7가
245,1114059000,서울특별시,중구,광희동,1114015400,오장동
246,1114060000,서울특별시,중구,을지로3.4.5가동,1114015000,을지로4가
247,1114060000,서울특별시,중구,을지로3.4.5가동,1114015100,을지로5가
248,1114060000,서울특별시,중구,을지로3.4.5가동,1114015200,주교동
249,1114060000,서울특별시,중구,을지로3.4.5가동,1114015300,방산동
250,1114060000,서울특별시,중구,을지로3.4.5가동,1114015500,을지로3가
251,1114060000,서울특별시,중구,을지로3.4.5가동,1114015600,입정동
252,1114060000,서울특별시,중구,을지로3.4.5가동,1114015700,산림동
253,1114060000,서울특별시,중구,을지로3.4.5가동,1114015900,초동
254,1114060000,서울특별시,중구,을지로3.4.5가동,1114016000,인현동1가
255,1114060000,서울특별시,중구,을지로3.4.5가동,1114016100,저동2가
256,1114060500,서울특별시,중구,을지로동,1114015000,을지로4가
257,1114060500,서울특별시,중구,을지로동,1114015100,을지로5가
258,1114060500,서울특별시,중구,을지로동,1114015200,주교동
259,1114060500,서울특별시,중구,을지로동,1114015300,방산동
260,1114060500,서울특별시,중구,을지로동,1114015500,을지로3가
261,1114060500,서울특별시,중구,을지로동,1114015600,입정동
262,1114060500,서울특별시,중구,을지로동,1114015700,산림동
263,1114060500,서울특별시,중구,을지로동,1114015900,초동
264,1114060500,서울특별시,중구,을지로동,1114016000,인현동1가
265,1114060500,서울특별시,중구,을지로동,1114016100,저동2가
266,1114061000,서울특별시,중구,신당제1동,1114016200,신당동
267,1114061000,서울특별시,중구,신당제1동,1114016300,흥인동
268,1114061000,서울특별시,중구,신당제1동,1114016400,무학동
269,1114061500,서울특별시,중구,신당동,1114016200,신당동
270,1114061500,서울특별시,중구,신당동,1114016300,흥인동
271,1114061500,서울특별시,중구,신당동,1114016400,무학동
272,1114062000,서울특별시,중구,신당제2동,1114016200,신당동
273,1114062500,서울특별시,중구,다산동,1114016200,신당동
274,1114063000,서울특별시,중구,신당제3동,1114016200,신당동
275,1114063500,서울특별시,중구,약수동,1114016200,신당동
276,1114064000,서울특별시,중구,신당제4동,1114016200,신당동
277,1114064500,서울특별시,중구,청구동,1114016200,신당동
278,1114065000,서울특별시,중구,신당제5동,1114016200,신당동
279,1114066000,서울특별시,중구,신당제6동,1114016200,신당동
280,1114066500,서울특별시,중구,동화동,1114016200,신당동
281,1114067000,서울특별시,중구,황학동,1114016500,황학동
282,1114068000,서울특별시,중구,중림동,1114017100,중림동
283,1114068000,서울특별시,중구,중림동,1114017200,의주로2가
284,1114068000,서울특별시,중구,중림동,1114017300,만리동1가
285,1114068000,서울특별시,중구,중림동,1114017400,만리동2가
286,1117000000,서울특별시,용산구,-,1117000000,용산구
287,1117000000,서울특별시,용산구,-,1117000100,옥수동
288,1117000000,서울특별시,용산구,-,1117000200,도동1가
289,1117000000,서울특별시,용산구,-,1117000300,도동2가
290,1117000000,서울특별시,용산구,-,1117000400,만리동1가
291,1117000000,서울특별시,용산구,-,1117000500,만리동2가
292,1117000000,서울특별시,용산구,-,1117090100,청파1동
293,1117000000,서울특별시,용산구,-,1117090200,청파2동
294,1117000000,서울특별시,용산구,-,1117090300,이촌1동
295,1117000000,서울특별시,용산구,-,1117090400,이촌2동
296,1117000000,서울특별시,용산구,-,1117090500,이태원1동
297,1117000000,서울특별시,용산구,-,1117090600,이태원2동
298,1117000000,서울특별시,용산구,-,1117090700,한남1동
299,1117000000,서울특별시,용산구,-,1117090800,한남2동
300,1117051000,서울특별시,용산구,후암동,1117010100,후암동
301,1117052000,서울특별시,용산구,용산2가동,1117010200,용산동2가
302,1117052000,서울특별시,용산구,용산2가동,1117010300,용산동4가
303,1117053000,서울특별시,용산구,남영동,1117010400,갈월동
304,1117053000,서울특별시,용산구,남영동,1117010500,남영동
305,1117053000,서울특별시,용산구,남영동,1117010600,용산동1가
306,1117053000,서울특별시,용산구,남영동,1117010700,동자동
307,1117054000,서울특별시,용산구,청파제1동,1117010800,서계동
308,1117054000,서울특별시,용산구,청파제1동,1117010900,청파동1가
309,1117055000,서울특별시,용산구,청파제2동,1117011000,청파동2가
310,1117055000,서울특별시,용산구,청파제2동,1117011100,청파동3가
311,1117055500,서울특별시,용산구,청파동,1117010800,서계동
312,1117055500,서울특별시,용산구,청파동,1117010900,청파동1가
313,1117055500,서울특별시,용산구,청파동,1117011000,청파동2가
314,1117055500,서울특별시,용산구,청파동,1117011100,청파동3가
315,1117056000,서울특별시,용산구,원효로제1동,1117011200,원효로1가
316,1117056000,서울특별시,용산구,원효로제1동,1117011300,원효로2가
317,1117056000,서울특별시,용산구,원효로제1동,1117012200,문배동
318,1117056000,서울특별시,용산구,원효로제1동,1117012300,신계동
319,1117057000,서울특별시,용산구,원효로제2동,1117011400,신창동
320,1117057000,서울특별시,용산구,원효로제2동,1117011500,산천동
321,1117057000,서울특별시,용산구,원효로제2동,1117011600,청암동
322,1117057000,서울특별시,용산구,원효로제2동,1117011700,원효로3가
323,1117057000,서울특별시,용산구,원효로제2동,1117011800,원효로4가
324,1117058000,서울특별시,용산구,효창동,1117011900,효창동
325,1117059000,서울특별시,용산구,용문동,1117012000,도원동
326,1117059000,서울특별시,용산구,용문동,1117012100,용문동
327,1117060000,서울특별시,용산구,한강로제1동,1117012200,문배동
328,1117060000,서울특별시,용산구,한강로제1동,1117012300,신계동
329,1117060000,서울특별시,용산구,한강로제1동,1117012400,한강로1가
330,1117061000,서울특별시,용산구,한강로제2동,1117012500,한강로2가
331,1117061000,서울특별시,용산구,한강로제2동,1117012600,용산동3가
332,1117061000,서울특별시,용산구,한강로제2동,1117012700,용산동5가
333,1117062000,서울특별시,용산구,한강로제3동,1117012800,한강로3가
334,1117062500,서울특별시,용산구,한강로동,1117012400,한강로1가
335,1117062500,서울특별시,용산구,한강로동,1117012500,한강로2가
336,1117062500,서울특별시,용산구,한강로동,1117012600,용산동3가
337,1117062500,서울특별시,용산구,한강로동,1117012700,용산동5가
338,1117062500,서울특별시,용산구,한강로동,1117012800,한강로3가
339,1117063000,서울특별시,용산구,이촌제1동,1117012900,이촌동
340,1117064000,서울특별시,용산구,이촌제2동,1117012900,이촌동
341,1117065000,서울특별시,용산구,이태원제1동,1117013000,이태원동
342,1117066000,서울특별시,용산구,이태원제2동,1117013000,이태원동
343,1117067000,서울특별시,용산구,한남제1동,1117013100,한남동
344,1117068000,서울특별시,용산구,한남제2동,1117013100,한남동
345,1117068500,서울특별시,용산구,한남동,1117013100,한남동
346,1117069000,서울특별시,용산구,서빙고동,1117013200,동빙고동
347,1117069000,서울특별시,용산구,서빙고동,1117013300,서빙고동
348,1117069000,서울특별시,용산구,서빙고동,1117013400,주성동
349,1117069000,서울특별시,용산구,서빙고동,1117013500,용산동6가
350,1117070000,서울특별시,용산구,보광동,1117013600,보광동
351,1120000000,서울특별시,성동구,-,1120000000,성동구
352,1120000000,서울특별시,성동구,-,1120000100,상일동
353,1120000000,서울특별시,성동구,-,1120000200,길동
354,1120000000,서울특별시,성동구,-,1120000300,둔촌동
355,1120000000,서울특별시,성동구,-,1120000400,암사동
356,1120000000,서울특별시,성동구,-,1120000500,성내동
357,1120000000,서울특별시,성동구,-,1120000600,풍납동
358,1120000000,서울특별시,성동구,-,1120000700,천호동
359,1120000000,서울특별시,성동구,-,1120000800,송파동
360,1120000000,서울특별시,성동구,-,1120000900,석촌동
361,1120000000,서울특별시,성동구,-,1120001000,삼전동
362,1120000000,서울특별시,성동구,-,1120001100,가락동
363,1120000000,서울특별시,성동구,-,1120001200,이동
364,1120000000,서울특별시,성동구,-,1120001300,오금동
365,1120000000,서울특별시,성동구,-,1120001400,방이동
366,1120000000,서울특별시,성동구,-,1120001500,문정동
